Linac Beam 
2.0997696100e+02 8.1091760749e+02 8.1091760749e+02 
2.1057696100e+02 8.1091760749e+02 8.1091760749e+02 
2.1098696100e+02 8.1091760749e+02 8.1091760749e+02 
2.1124316100e+02 8.1091760749e+02 8.1091760749e+02 
2.1162786300e+02 8.1091760749e+02 8.1091760749e+02 
2.1173607344e+02 8.1088191312e+02 8.1088191312e+02 
2.1184428389e+02 8.1035706063e+02 8.1035706063e+02 
2.1195249433e+02 8.1306035856e+02 8.1306035856e+02 
2.1206070478e+02 8.1406038421e+02 8.1406038421e+02 
2.1216891522e+02 8.1700049308e+02 8.1700049308e+02 
2.1227712567e+02 8.1843762080e+02 8.1843762080e+02 
2.1238533611e+02 8.2042451108e+02 8.2042451108e+02 
2.1249354656e+02 8.2305729401e+02 8.2305729401e+02 
2.1260175700e+02 8.2417350027e+02 8.2417350027e+02 
2.1270996744e+02 8.2737739097e+02 8.2737739097e+02 
2.1281817789e+02 8.2737304414e+02 8.2737304414e+02 
2.1292638833e+02 8.2732432386e+02 8.2732432386e+02 
2.1312786300e+02 8.2732440153e+02 8.2732440153e+02 
2.1323607344e+02 8.2728740113e+02 8.2728740113e+02 
2.1334428389e+02 8.2678968599e+02 8.2678968599e+02 
2.1345249433e+02 8.2953763797e+02 8.2953763797e+02 
2.1356070478e+02 8.3054314112e+02 8.3054314112e+02 
2.1366891522e+02 8.3348749059e+02 8.3348749059e+02 
2.1377712567e+02 8.3492872055e+02 8.3492872055e+02 
2.1388533611e+02 8.3691742351e+02 8.3691742351e+02 
2.1399354656e+02 8.3953883967e+02 8.3953883967e+02 
2.1410175700e+02 8.4065088131e+02 8.4065088131e+02 
2.1420996744e+02 8.4386094385e+02 8.4386094385e+02 
2.1431817789e+02 8.4388696847e+02 8.4388696847e+02 
2.1442638833e+02 8.4383782663e+02 8.4383782663e+02 
2.1462786300e+02 8.4383788379e+02 8.4383788379e+02 
2.1473607344e+02 8.4379966527e+02 8.4379966527e+02 
2.1484428389e+02 8.4332871046e+02 8.4332871046e+02 
2.1495249433e+02 8.4611839322e+02 8.4611839322e+02 
2.1506070478e+02 8.4712887677e+02 8.4712887677e+02 
2.1516891522e+02 8.5007697735e+02 8.5007697735e+02 
2.1527712567e+02 8.5152220132e+02 8.5152220132e+02 
2.1538533611e+02 8.5351263733e+02 8.5351263733e+02 
2.1549354656e+02 8.5612277438e+02 8.5612277438e+02 
2.1560175700e+02 8.5723050868e+02 8.5723050868e+02 
2.1570996744e+02 8.6044482395e+02 8.6044482395e+02 
2.1581817789e+02 8.6050024863e+02 8.6050024863e+02 
2.1592638833e+02 8.6045075787e+02 8.6045075787e+02 
2.1612786300e+02 8.6045079511e+02 8.6045079511e+02 
2.1623607344e+02 8.6041144307e+02 8.6041144307e+02 
2.1634428389e+02 8.5996680900e+02 8.5996680900e+02 
2.1645249433e+02 8.6279542119e+02 8.6279542119e+02 
2.1656070478e+02 8.6381041338e+02 8.6381041338e+02 
2.1666891522e+02 8.6676180970e+02 8.6676180970e+02 
2.1677712567e+02 8.6821088780e+02 8.6821088780e+02 
2.1688533611e+02 8.7020299467e+02 8.7020299467e+02 
2.1699354656e+02 8.7280192691e+02 8.7280192691e+02 
2.1710175700e+02 8.7390523490e+02 8.7390523490e+02 
2.1720996744e+02 8.7712205108e+02 8.7712205108e+02 
2.1731817789e+02 8.7720593441e+02 8.7720593441e+02 
2.1742638833e+02 8.7715616158e+02 8.7715616158e+02 
2.1783076500e+02 8.7715617948e+02 8.7715617948e+02 
2.1808696500e+02 8.7715617948e+02 8.7715617948e+02 
2.1849696500e+02 8.7715617948e+02 8.7715617948e+02 
2.1909696500e+02 8.7715617948e+02 8.7715617948e+02 
2.1950696500e+02 8.7715617948e+02 8.7715617948e+02 
2.1976316500e+02 8.7715617948e+02 8.7715617948e+02 
2.2014786700e+02 8.7715617948e+02 8.7715617948e+02 
2.2025607744e+02 8.7711577400e+02 8.7711577400e+02 
2.2036428789e+02 8.7669699755e+02 8.7669699755e+02 
2.2047249833e+02 8.7956191204e+02 8.7956191204e+02 
2.2058070878e+02 8.8058098094e+02 8.8058098094e+02 
2.2068891922e+02 8.8353525289e+02 8.8353525289e+02 
2.2079712967e+02 8.8498806563e+02 8.8498806563e+02 
2.2090534011e+02 8.8698177734e+02 8.8698177734e+02 
2.2101355056e+02 8.8956961039e+02 8.8956961039e+02 
2.2112176100e+02 8.9066839691e+02 8.9066839691e+02 
2.2122997144e+02 8.9388611706e+02 8.9388611706e+02 
2.2133818189e+02 8.9399751606e+02 8.9399751606e+02 
2.2144639233e+02 8.9394752278e+02 8.9394752278e+02 
2.2164786700e+02 8.9394752192e+02 8.9394752192e+02 
2.2175607744e+02 8.9390613867e+02 8.9390613867e+02 
2.2186428789e+02 8.9351274011e+02 8.9351274011e+02 
2.2197249833e+02 8.9641149597e+02 8.9641149597e+02 
2.2208070878e+02 8.9743424652e+02 8.9743424652e+02 
2.2218891922e+02 9.0039100581e+02 9.0039100581e+02 
2.2229712967e+02 9.0184745386e+02 9.0184745386e+02 
2.2240534011e+02 9.0384270068e+02 9.0384270068e+02 
2.2251355056e+02 9.0641957018e+02 9.0641957018e+02 
2.2262176100e+02 9.0751376232e+02 9.0751376232e+02 
2.2272997144e+02 9.1073093729e+02 9.1073093729e+02 
2.2283818189e+02 9.1086891139e+02 9.1086891139e+02 
2.2294639233e+02 9.1081875428e+02 9.1081875428e+02 
2.2314786700e+02 9.1081873529e+02 9.1081873529e+02 
2.2325607744e+02 9.1077644603e+02 9.1077644603e+02 
2.2336428789e+02 9.1040791831e+02 9.1040791831e+02 
2.2347249833e+02 9.1333818931e+02 9.1333818931e+02 
2.2358070878e+02 9.1436425365e+02 9.1436425365e+02 
2.2368891922e+02 9.1732314139e+02 9.1732314139e+02 
2.2379712967e+02 9.1878311973e+02 9.1878311973e+02 
2.2390534011e+02 9.2077983854e+02 9.2077983854e+02 
2.2401355056e+02 9.2334588385e+02 9.2334588385e+02 
2.2412176100e+02 9.2443542685e+02 9.2443542685e+02 
2.2422997144e+02 9.2765074352e+02 9.2765074352e+02 
2.2433818189e+02 9.2781437565e+02 9.2781437565e+02 
2.2444639233e+02 9.2776410647e+02 9.2776410647e+02 
2.2464786700e+02 9.2776406996e+02 9.2776406996e+02 
2.2475607744e+02 9.2772094266e+02 9.2772094266e+02 
2.2486428789e+02 9.2737675662e+02 9.2737675662e+02 
2.2497249833e+02 9.3033634732e+02 9.3033634732e+02 
2.2508070878e+02 9.3136538339e+02 9.3136538339e+02 
2.2518891922e+02 9.3432606886e+02 9.3432606886e+02 
2.2529712967e+02 9.3578946754e+02 9.3578946754e+02 
2.2540534011e+02 9.3778760137e+02 9.3778760137e+02 
2.2551355056e+02 9.4034296382e+02 9.4034296382e+02 
2.2562176100e+02 9.4142781882e+02 9.4142781882e+02 
2.2572997144e+02 9.4464008902e+02 9.4464008902e+02 
2.2583818189e+02 9.4482848743e+02 9.4482848743e+02 
2.2594639233e+02 9.4477815348e+02 9.4477815348e+02 
2.2635076900e+02 9.4477810004e+02 9.4477810004e+02 
2.2660696900e+02 9.4477810004e+02 9.4477810004e+02 
2.2701696900e+02 9.4477810004e+02 9.4477810004e+02 
2.2761696900e+02 9.4477810004e+02 9.4477810004e+02 
2.2802696900e+02 9.4477810004e+02 9.4477810004e+02 
2.2828316900e+02 9.4477810004e+02 9.4477810004e+02 
2.2866787100e+02 9.4477810004e+02 9.4477810004e+02 
2.2877608144e+02 9.4473419848e+02 9.4473419848e+02 
2.2888429189e+02 9.4441382512e+02 9.4441382512e+02 
2.2899250233e+02 9.4740068823e+02 9.4740068823e+02 
2.2910071278e+02 9.4843238491e+02 9.4843238491e+02 
2.2920892322e+02 9.5139456244e+02 9.5139456244e+02 
2.2931713367e+02 9.5286129336e+02 9.5286129336e+02 
2.2942534411e+02 9.5486078055e+02 9.5486078055e+02 
2.2953355456e+02 9.5740562869e+02 9.5740562869e+02 
2.2964176500e+02 9.5848577377e+02 9.5848577377e+02 
2.2974997544e+02 9.6169393055e+02 9.6169393055e+02 
2.2985818589e+02 9.6190621235e+02 9.6190621235e+02 
2.2996639633e+02 9.6185585671e+02 9.6185585671e+02 
2.3016787100e+02 9.6185578696e+02 9.6185578696e+02 
2.3027608144e+02 9.6181117169e+02 9.6181117169e+02 
2.3038429189e+02 9.6151405214e+02 9.6151405214e+02 
2.3049250233e+02 9.6452623933e+02 9.6452623933e+02 
2.3060071278e+02 9.6556030170e+02 9.6556030170e+02 
2.3070892322e+02 9.6852369206e+02 9.6852369206e+02 
2.3081713367e+02 9.6999363816e+02 9.6999363816e+02 
2.3092534411e+02 9.7199443250e+02 9.7199443250e+02 
2.3103355456e+02 9.7452890904e+02 9.7452890904e+02 
2.3114176500e+02 9.7560433173e+02 9.7560433173e+02 
2.3124997544e+02 9.7880740824e+02 9.7880740824e+02 
2.3135818589e+02 9.7904273590e+02 9.7904273590e+02 
2.3146639633e+02 9.7899239775e+02 9.7899239775e+02 
2.3166787100e+02 9.7899231227e+02 9.7899231227e+02 
2.3177608144e+02 9.7894703949e+02 9.7894703949e+02 
2.3188429189e+02 9.7867264165e+02 9.7867264165e+02 
2.3199250233e+02 9.8170836161e+02 9.8170836161e+02 
2.3210071278e+02 9.8274452873e+02 9.8274452873e+02 
2.3220892322e+02 9.8570887146e+02 9.8570887146e+02 
2.3231713367e+02 9.8718196555e+02 9.8718196555e+02 
2.3242534411e+02 9.8918400477e+02 9.8918400477e+02 
2.3253355456e+02 9.9170830648e+02 9.9170830648e+02 
2.3264176500e+02 9.9277901185e+02 9.9277901185e+02 
2.3274997544e+02 9.9597615468e+02 9.9597615468e+02 
2.3285818589e+02 9.9623368289e+02 9.9623368289e+02 
2.3296639633e+02 9.9618339768e+02 9.9618339768e+02 
2.3316787100e+02 9.9618329707e+02 9.9618329707e+02 
2.3327608144e+02 9.9613742037e+02 9.9613742037e+02 
2.3338429189e+02 9.9588517252e+02 9.9588517252e+02 
2.3349250233e+02 9.9894270453e+02 9.9894270453e+02 
2.3360071278e+02 9.9998072340e+02 9.9998072340e+02 
2.3370892322e+02 1.0029457844e+03 1.0029457844e+03 
2.3381713367e+02 1.0044219070e+03 1.0044219070e+03 
2.3392534411e+02 1.0064251532e+03 1.0064251532e+03 
2.3403355456e+02 1.0089394233e+03 1.0089394233e+03 
2.3414176500e+02 1.0100054194e+03 1.0100054194e+03 
2.3424997544e+02 1.0131958493e+03 1.0131958493e+03 
2.3435818589e+02 1.0134747958e+03 1.0134747958e+03 
2.3446639633e+02 1.0134245957e+03 1.0134245957e+03 
2.3487077300e+02 1.0134244805e+03 1.0134244805e+03 
2.3512697300e+02 1.0134244805e+03 1.0134244805e+03 
2.3553697300e+02 1.0134244805e+03 1.0134244805e+03 
2.3613697300e+02 1.0134244805e+03 1.0134244805e+03 
2.3654697300e+02 1.0134244805e+03 1.0134244805e+03 
2.3680317300e+02 1.0134244805e+03 1.0134244805e+03 
2.3718787500e+02 1.0134244805e+03 1.0134244805e+03 
2.3729608544e+02 1.0133780495e+03 1.0133780495e+03 
2.3740429589e+02 1.0131474145e+03 1.0131474145e+03 
2.3751250633e+02 1.0162251820e+03 1.0162251820e+03 
2.3762071678e+02 1.0172648304e+03 1.0172648304e+03 
2.3772892722e+02 1.0202303897e+03 1.0202303897e+03 
2.3783713767e+02 1.0217094740e+03 1.0217094740e+03 
2.3794534811e+02 1.0237138719e+03 1.0237138719e+03 
2.3805355856e+02 1.0262183093e+03 1.0262183093e+03 
2.3816176900e+02 1.0272796202e+03 1.0272796202e+03 
2.3826997944e+02 1.0304626597e+03 1.0304626597e+03 
2.3837818989e+02 1.0307622341e+03 1.0307622341e+03 
2.3848640033e+02 1.0307121481e+03 1.0307121481e+03 
2.3868787500e+02 1.0307120189e+03 1.0307120189e+03 
2.3879608544e+02 1.0306650799e+03 1.0306650799e+03 
2.3890429589e+02 1.0304555234e+03 1.0304555234e+03 
2.3901250633e+02 1.0335520483e+03 1.0335520483e+03 
2.3912071678e+02 1.0345931214e+03 1.0345931214e+03 
2.3922892722e+02 1.0375589763e+03 1.0375589763e+03 
2.3933713767e+02 1.0390409573e+03 1.0390409573e+03 
2.3944534811e+02 1.0410464544e+03 1.0410464544e+03 
2.3955355856e+02 1.0435412605e+03 1.0435412605e+03 
2.3966176900e+02 1.0445979184e+03 1.0445979184e+03 
2.3976997944e+02 1.0477729695e+03 1.0477729695e+03 
2.3987818989e+02 1.0480924081e+03 1.0480924081e+03 
2.3998640033e+02 1.0480424620e+03 1.0480424620e+03 
2.4018787500e+02 1.0480423193e+03 1.0480423193e+03 
2.4029608544e+02 1.0479949165e+03 1.0479949165e+03 
2.4040429589e+02 1.0478058735e+03 1.0478058735e+03 
2.4051250633e+02 1.0509197400e+03 1.0509197400e+03 
2.4062071678e+02 1.0519620392e+03 1.0519620392e+03 
2.4072892722e+02 1.0549280115e+03 1.0549280115e+03 
2.4083713767e+02 1.0564127767e+03 1.0564127767e+03 
2.4094534811e+02 1.0584193424e+03 1.0584193424e+03 
2.4105355856e+02 1.0609046647e+03 1.0609046647e+03 
2.4116176900e+02 1.0619567007e+03 1.0619567007e+03 
2.4126997944e+02 1.0651232142e+03 1.0651232142e+03 
2.4137818989e+02 1.0654618132e+03 1.0654618132e+03 
2.4148640033e+02 1.0654120306e+03 1.0654120306e+03 
2.4168787500e+02 1.0654118750e+03 1.0654118750e+03 
2.4179608544e+02 1.0653640487e+03 1.0653640487e+03 
2.4190429589e+02 1.0651950164e+03 1.0651950164e+03 
2.4201250633e+02 1.0683249484e+03 1.0683249484e+03 
2.4212071678e+02 1.0693683063e+03 1.0693683063e+03 
2.4222892722e+02 1.0723342201e+03 1.0723342201e+03 
2.4233713767e+02 1.0738217393e+03 1.0738217393e+03 
2.4244534811e+02 1.0758293136e+03 1.0758293136e+03 
2.4255355856e+02 1.0783053890e+03 1.0783053890e+03 
2.4266176900e+02 1.0793528534e+03 1.0793528534e+03 
2.4276997944e+02 1.0825103829e+03 1.0825103829e+03 
2.4287818989e+02 1.0828674110e+03 1.0828674110e+03 
2.4298640033e+02 1.0828178124e+03 1.0828178124e+03 
2.4339077700e+02 1.0828176444e+03 1.0828176444e+03 
2.4364697700e+02 1.0828176444e+03 1.0828176444e+03 
2.4405697700e+02 1.0828176444e+03 1.0828176444e+03 
2.4465697700e+02 1.0828176444e+03 1.0828176444e+03 
2.4506697700e+02 1.0828176444e+03 1.0828176444e+03 
2.4532317700e+02 1.0828176444e+03 1.0828176444e+03 
2.4570787900e+02 1.0828176444e+03 1.0828176444e+03 
2.4581608944e+02 1.0827694331e+03 1.0827694331e+03 
2.4592429989e+02 1.0826198653e+03 1.0826198653e+03 
2.4603251033e+02 1.0857646258e+03 1.0857646258e+03 
2.4614072078e+02 1.0868088750e+03 1.0868088750e+03 
2.4624893122e+02 1.0897745812e+03 1.0897745812e+03 
2.4635714167e+02 1.0912647541e+03 1.0912647541e+03 
2.4646535211e+02 1.0932733076e+03 1.0932733076e+03 
2.4657356256e+02 1.0957402917e+03 1.0957402917e+03 
2.4668177300e+02 1.0967832276e+03 1.0967832276e+03 
2.4678998344e+02 1.0999313511e+03 1.0999313511e+03 
2.4689819389e+02 1.1003061514e+03 1.1003061514e+03 
2.4700640433e+02 1.1002567557e+03 1.1002567557e+03 
2.4720787900e+02 1.1002565757e+03 1.1002565757e+03 
2.4731608944e+02 1.1002080150e+03 1.1002080150e+03 
2.4742429989e+02 1.1000773963e+03 1.1000773963e+03 
2.4753251033e+02 1.1032358467e+03 1.1032358467e+03 
2.4764072078e+02 1.1042808392e+03 1.1042808392e+03 
2.4774893122e+02 1.1072461963e+03 1.1072461963e+03 
2.4785714167e+02 1.1087389564e+03 1.1087389564e+03 
2.4796535211e+02 1.1107484492e+03 1.1107484492e+03 
2.4807356256e+02 1.1132065329e+03 1.1132065329e+03 
2.4818177300e+02 1.1142449932e+03 1.1142449932e+03 
2.4828998344e+02 1.1173833586e+03 1.1173833586e+03 
2.4839819389e+02 1.1177752785e+03 1.1177752785e+03 
2.4850640433e+02 1.1177261021e+03 1.1177261021e+03 
2.4870787900e+02 1.1177259107e+03 1.1177259107e+03 
2.4881608944e+02 1.1176770339e+03 1.1176770339e+03 
2.4892429989e+02 1.1175648455e+03 1.1175648455e+03 
2.4903251033e+02 1.1207359122e+03 1.1207359122e+03 
2.4914072078e+02 1.1217815088e+03 1.1217815088e+03 
2.4924893122e+02 1.1247463915e+03 1.1247463915e+03 
2.4935714167e+02 1.1262416570e+03 1.1262416570e+03 
2.4946535211e+02 1.1282520580e+03 1.1282520580e+03 
2.4957356256e+02 1.1307014099e+03 1.1307014099e+03 
2.4968177300e+02 1.1317354481e+03 1.1317354481e+03 
2.4978998344e+02 1.1348637424e+03 1.1348637424e+03 
2.4989819389e+02 1.1352721658e+03 1.1352721658e+03 
2.5000640433e+02 1.1352232234e+03 1.1352232234e+03 
2.5020787900e+02 1.1352230210e+03 1.1352230210e+03 
2.5031608944e+02 1.1351738590e+03 1.1351738590e+03 
2.5042429989e+02 1.1350796174e+03 1.1350796174e+03 
2.5053251033e+02 1.1382623135e+03 1.1382623135e+03 
2.5064072078e+02 1.1393083920e+03 1.1393083920e+03 
2.5074893122e+02 1.1422726787e+03 1.1422726787e+03 
2.5085714167e+02 1.1437704045e+03 1.1437704045e+03 
2.5096535211e+02 1.1457816708e+03 1.1457816708e+03 
2.5107356256e+02 1.1482224988e+03 1.1482224988e+03 
2.5118177300e+02 1.1492521777e+03 1.1492521777e+03 
2.5128998344e+02 1.1523701542e+03 1.1523701542e+03 
2.5139819389e+02 1.1527944663e+03 1.1527944663e+03 
2.5150640433e+02 1.1527457704e+03 1.1527457704e+03 
2.5191078100e+02 1.1527455575e+03 1.1527455575e+03 
2.5216698100e+02 1.1527455575e+03 1.1527455575e+03 
2.5257698100e+02 1.1527455575e+03 1.1527455575e+03 
2.5317698100e+02 1.1527455575e+03 1.1527455575e+03 
2.5358698100e+02 1.1527455575e+03 1.1527455575e+03 
2.5384318100e+02 1.1527455575e+03 1.1527455575e+03 
2.5422788300e+02 1.1527455575e+03 1.1527455575e+03 
2.5433609344e+02 1.1526961391e+03 1.1526961391e+03 
2.5444430389e+02 1.1526193609e+03 1.1526193609e+03 
2.5455251433e+02 1.1558127564e+03 1.1558127564e+03 
2.5466072478e+02 1.1568592025e+03 1.1568592025e+03 
2.5476893522e+02 1.1598227851e+03 1.1598227851e+03 
2.5487714567e+02 1.1613229133e+03 1.1613229133e+03 
2.5498535611e+02 1.1633350093e+03 1.1633350093e+03 
2.5509356656e+02 1.1657675023e+03 1.1657675023e+03 
2.5520177700e+02 1.1667928850e+03 1.1667928850e+03 
2.5530998744e+02 1.1699003294e+03 1.1699003294e+03 
2.5541819789e+02 1.1703399491e+03 1.1703399491e+03 
2.5552640833e+02 1.1702915110e+03 1.1702915110e+03 
2.5572788300e+02 1.1702912879e+03 1.1702912879e+03 
2.5583609344e+02 1.1702416402e+03 1.1702416402e+03 
2.5594430389e+02 1.1701818435e+03 1.1701818435e+03 
2.5605251433e+02 1.1733850639e+03 1.1733850639e+03 
2.5616072478e+02 1.1744317706e+03 1.1744317706e+03 
2.5626893522e+02 1.1773945538e+03 1.1773945538e+03 
2.5637714567e+02 1.1788970154e+03 1.1788970154e+03 
2.5648535611e+02 1.1809099124e+03 1.1809099124e+03 
2.5659356656e+02 1.1833342413e+03 1.1833342413e+03 
2.5670177700e+02 1.1843553901e+03 1.1843553901e+03 
2.5680998744e+02 1.1874521168e+03 1.1874521168e+03 
2.5691819789e+02 1.1879064945e+03 1.1879064945e+03 
2.5702640833e+02 1.1878583240e+03 1.1878583240e+03 
2.5722788300e+02 1.1878580912e+03 1.1878580912e+03 
2.5733609344e+02 1.1878082392e+03 1.1878082392e+03 
2.5744430389e+02 1.1877649637e+03 1.1877649637e+03 
2.5755251433e+02 1.1909771972e+03 1.1909771972e+03 
2.5766072478e+02 1.1920240684e+03 1.1920240684e+03 
2.5776893522e+02 1.1949859625e+03 1.1949859625e+03 
2.5787714567e+02 1.1964907042e+03 1.1964907042e+03 
2.5798535611e+02 1.1985043697e+03 1.1985043697e+03 
2.5809356656e+02 1.2009207194e+03 1.2009207194e+03 
2.5820177700e+02 1.2019377010e+03 1.2019377010e+03 
2.5830998744e+02 1.2050235674e+03 1.2050235674e+03 
2.5841819789e+02 1.2054921669e+03 1.2054921669e+03 
2.5852640833e+02 1.2054442723e+03 1.2054442723e+03 
2.5872788300e+02 1.2054440302e+03 1.2054440302e+03 
2.5883609344e+02 1.2053939971e+03 1.2053939971e+03 
2.5894430389e+02 1.2053668053e+03 1.2053668053e+03 
2.5905251433e+02 1.2085872986e+03 1.2085872986e+03 
2.5916072478e+02 1.2096342482e+03 1.2096342482e+03 
2.5926893522e+02 1.2125951673e+03 1.2125951673e+03 
2.5937714567e+02 1.2141021527e+03 1.2141021527e+03 
2.5948535611e+02 1.2161165495e+03 1.2161165495e+03 
2.5959356656e+02 1.2185251208e+03 1.2185251208e+03 
2.5970177700e+02 1.2195380067e+03 1.2195380067e+03 
2.5980998744e+02 1.2226129126e+03 1.2226129126e+03 
2.5991819789e+02 1.2230952095e+03 1.2230952095e+03 
2.6002640833e+02 1.2230475977e+03 1.2230475977e+03 
2.6043078500e+02 1.2230473467e+03 1.2230473467e+03 
2.6068698500e+02 1.2230473467e+03 1.2230473467e+03 
2.6109698500e+02 1.2230473467e+03 1.2230473467e+03 
2.6169698500e+02 1.2230473467e+03 1.2230473467e+03 
2.6210698500e+02 1.2230473467e+03 1.2230473467e+03 
2.6236318500e+02 1.2230473467e+03 1.2230473467e+03 
2.6274788700e+02 1.2230473467e+03 1.2230473467e+03 
2.6285609744e+02 1.2229971543e+03 1.2229971543e+03 
2.6296430789e+02 1.2229855954e+03 1.2229855954e+03 
2.6307251833e+02 1.2262136325e+03 1.2262136325e+03 
2.6318072878e+02 1.2272605774e+03 1.2272605774e+03 
2.6328893922e+02 1.2302204525e+03 1.2302204525e+03 
2.6339714967e+02 1.2317296130e+03 1.2317296130e+03 
2.6350536011e+02 1.2337447186e+03 1.2337447186e+03 
2.6361357056e+02 1.2361456679e+03 1.2361456679e+03 
2.6372178100e+02 1.2371545231e+03 1.2371545231e+03 
2.6382999144e+02 1.2402183706e+03 1.2402183706e+03 
2.6393820189e+02 1.2407138836e+03 1.2407138836e+03 
2.6404641233e+02 1.2406665609e+03 1.2406665609e+03 
2.6424788700e+02 1.2406663012e+03 1.2406663012e+03 
2.6435609744e+02 1.2406159697e+03 1.2406159697e+03 
2.6446430789e+02 1.2406196181e+03 1.2406196181e+03 
2.6457251833e+02 1.2438545363e+03 1.2438545363e+03 
2.6468072878e+02 1.2449014024e+03 1.2449014024e+03 
2.6478893922e+02 1.2478601668e+03 1.2478601668e+03 
2.6489714967e+02 1.2493714532e+03 1.2493714532e+03 
2.6500536011e+02 1.2513872396e+03 1.2513872396e+03 
2.6511357056e+02 1.2537807420e+03 1.2537807420e+03 
2.6522178100e+02 1.2547856360e+03 1.2547856360e+03 
2.6532999144e+02 1.2578383659e+03 1.2578383659e+03 
2.6543820189e+02 1.2583466219e+03 1.2583466219e+03 
2.6554641233e+02 1.2582995932e+03 1.2582995932e+03 
2.6574788700e+02 1.2582993254e+03 1.2582993254e+03 
2.6585609744e+02 1.2582488735e+03 1.2582488735e+03 
2.6596430789e+02 1.2582673107e+03 1.2582673107e+03 
2.6607251833e+02 1.2615084891e+03 1.2615084891e+03 
2.6618072878e+02 1.2625552082e+03 1.2625552082e+03 
2.6628893922e+02 1.2655128033e+03 1.2655128033e+03 
2.6639714967e+02 1.2670261623e+03 1.2670261623e+03 
2.6650536011e+02 1.2690426049e+03 1.2690426049e+03 
2.6661357056e+02 1.2714288248e+03 1.2714288248e+03 
2.6672178100e+02 1.2724298262e+03 1.2724298262e+03 
2.6682999144e+02 1.2754713967e+03 1.2754713967e+03 
2.6693820189e+02 1.2759919460e+03 1.2759919460e+03 
2.6704641233e+02 1.2759452155e+03 1.2759452155e+03 
2.6724788700e+02 1.2759449398e+03 1.2759449398e+03 
2.6735609744e+02 1.2758943851e+03 1.2758943851e+03 
2.6746430789e+02 1.2759272011e+03 1.2759272011e+03 
2.6757251833e+02 1.2791740587e+03 1.2791740587e+03 
2.6768072878e+02 1.2802205677e+03 1.2802205677e+03 
2.6778893922e+02 1.2831769427e+03 1.2831769427e+03 
2.6789714967e+02 1.2846923176e+03 1.2846923176e+03 
2.6800536011e+02 1.2867093949e+03 1.2867093949e+03 
2.6811357056e+02 1.2890884874e+03 1.2890884874e+03 
2.6822178100e+02 1.2900856637e+03 1.2900856637e+03 
2.6832999144e+02 1.2931160493e+03 1.2931160493e+03 
2.6843820189e+02 1.2936484636e+03 1.2936484636e+03 
2.6854641233e+02 1.2936020347e+03 1.2936020347e+03 
2.6895078900e+02 1.2936017513e+03 1.2936017513e+03 
2.6920698900e+02 1.2936017513e+03 1.2936017513e+03 
2.6961698900e+02 1.2936017513e+03 1.2936017513e+03 
2.7021698900e+02 1.2936017513e+03 1.2936017513e+03 
2.7062698900e+02 1.2936017513e+03 1.2936017513e+03 
2.7088318900e+02 1.2936017513e+03 1.2936017513e+03 
2.7126789100e+02 1.2936017513e+03 1.2936017513e+03 
2.7137610144e+02 1.2935511099e+03 1.2935511099e+03 
2.7148431189e+02 1.2935979404e+03 1.2935979404e+03 
2.7159252233e+02 1.2968499456e+03 1.2968499456e+03 
2.7170073278e+02 1.2978961922e+03 1.2978961922e+03 
2.7180894322e+02 1.3008512861e+03 1.3008512861e+03 
2.7191715367e+02 1.3023686685e+03 1.3023686685e+03 
2.7202536411e+02 1.3043863419e+03 1.3043863419e+03 
2.7213357456e+02 1.3067585179e+03 1.3067585179e+03 
2.7224178500e+02 1.3077519481e+03 1.3077519481e+03 
2.7234999544e+02 1.3107711816e+03 1.3107711816e+03 
2.7245820589e+02 1.3113150210e+03 1.3113150210e+03 
2.7256641633e+02 1.3112688957e+03 1.3112688957e+03 
2.7276789100e+02 1.3112686050e+03 1.3112686050e+03 
2.7287610144e+02 1.3112178919e+03 1.3112178919e+03 
2.7298431189e+02 1.3112783273e+03 1.3112783273e+03 
2.7309252233e+02 1.3145349656e+03 1.3145349656e+03 
2.7320073278e+02 1.3155808938e+03 1.3155808938e+03 
2.7330894322e+02 1.3185346770e+03 1.3185346770e+03 
2.7341715367e+02 1.3200539821e+03 1.3200539821e+03 
2.7352536411e+02 1.3220722443e+03 1.3220722443e+03 
2.7363357456e+02 1.3244376126e+03 1.3244376126e+03 
2.7374178500e+02 1.3254273561e+03 1.3254273561e+03 
2.7384999544e+02 1.3284354195e+03 1.3284354195e+03 
2.7395820589e+02 1.3289903105e+03 1.3289903105e+03 
2.7406641633e+02 1.3289444911e+03 1.3289444911e+03 
2.7426789100e+02 1.3289441935e+03 1.3289441935e+03 
2.7437610144e+02 1.3288934227e+03 1.3288934227e+03 
2.7448431189e+02 1.3289671188e+03 1.3289671188e+03 
2.7459252233e+02 1.3322279252e+03 1.3322279252e+03 
2.7470073278e+02 1.3332734915e+03 1.3332734915e+03 
2.7480894322e+02 1.3362259132e+03 1.3362259132e+03 
2.7491715367e+02 1.3377471319e+03 1.3377471319e+03 
2.7502536411e+02 1.3397659479e+03 1.3397659479e+03 
2.7513357456e+02 1.3421247083e+03 1.3421247083e+03 
2.7524178500e+02 1.3431108428e+03 1.3431108428e+03 
2.7534999544e+02 1.3461077983e+03 1.3461077983e+03 
2.7545820589e+02 1.3466733371e+03 1.3466733371e+03 
2.7556641633e+02 1.3466278244e+03 1.3466278244e+03 
2.7576789100e+02 1.3466275200e+03 1.3466275200e+03 
2.7587610144e+02 1.3465767045e+03 1.3465767045e+03 
